,Nome do município,Estado,Região,PIB,Valores de importação 2020,Valores de exportação 2020
3555,Guararapes,São Paulo,Sudeste,585740706.8,226111,8066366
3556,Guararema,São Paulo,Sudeste,1136365073.0,11178577,8627000
3557,Guaratinguetá,São Paulo,Sudeste,2876841170.0,917929439,220250642
3558,Guareí,São Paulo,Sudeste,145582272.8,0,0
3559,Guariba,São Paulo,Sudeste,629828239.0,662850,174661948
3560,Guarujá,São Paulo,Sudeste,4488562503.0,243141406,821411741
3561,Guarulhos,São Paulo,Sudeste,36785062760.0,1928820867,1258746426
3562,Guatapará,São Paulo,Sudeste,136019300.2,536410,0
3563,Guzolândia,São Paulo,Sudeste,43414383.72,,
3564,Herculândia,São Paulo,Sudeste,117386956.2,0,17117852
3565,Holambra,São Paulo,Sudeste,412140629.2,42239397,2416142
3566,Hortolândia,São Paulo,Sudeste,8928805815.0,814784946,56663418
3567,Iacanga,São Paulo,Sudeste,235258038.4,953259,40956778
3568,Iacri,São Paulo,Sudeste,90867492.38,0,1051841
3569,Iaras,São Paulo,Sudeste,76477760.88,,
3570,Ibaté,São Paulo,Sudeste,431396254.3,14124640,70359571
3571,Ibirá,São Paulo,Sudeste,115179327.8,14816,9102
3572,Ibirarema,São Paulo,Sudeste,138254971.0,547213,3892481
3573,Ibitinga,São Paulo,Sudeste,784410611.2,4473768,739982
3574,Ibiúna,São Paulo,Sudeste,787962692.3,19938037,3087807
3575,Icém,São Paulo,Sudeste,114935992.1,,
3576,Iepê,São Paulo,Sudeste,110009109.0,0,0
3577,Igaraçu do Tietê,São Paulo,Sudeste,182134590.8,0,0
3578,Igarapava,São Paulo,Sudeste,613214889.3,152717680,49756343
3579,Igaratá,São Paulo,Sudeste,97790961.6,24499,15997
3580,Iguape,São Paulo,Sudeste,256849005.3,0,0
3581,Ilhabela,São Paulo,Sudeste,376281823.1,189910,1784113597
3582,Ilha Comprida,São Paulo,Sudeste,88612774.75,,
3583,Ilha Solteira,São Paulo,Sudeste,320170293.0,14781,0
3584,Indaiatuba,São Paulo,Sudeste,7616244421.0,1004725036,447952014
3585,Indiana,São Paulo,Sudeste,39494506.75,142585,0
3586,Indiaporã,São Paulo,Sudeste,47620073.67,,
3587,Inúbia Paulista,São Paulo,Sudeste,76985874.9,,
3588,Ipaussu,São Paulo,Sudeste,234665167.5,94365480,116034799
3589,Iperó,São Paulo,Sudeste,317993799.0,9826697,9520213
3590,Ipeúna,São Paulo,Sudeste,197467860.5,657573,5223124
3591,Ipiguá,São Paulo,Sudeste,49131069.39,171815,950
3592,Iporanga,São Paulo,Sudeste,23536552.11,,
3593,Ipuã,São Paulo,Sudeste,210074031.4,0,832223
3594,Iracemápolis,São Paulo,Sudeste,392259753.1,78575651,58524833
3595,Irapuã,São Paulo,Sudeste,71266700.25,0,524838
3596,Irapuru,São Paulo,Sudeste,65754270.66,3713,0
3597,Itaberá,São Paulo,Sudeste,204820366.6,52500,0
3598,Itaí,São Paulo,Sudeste,314710068.4,65574,14945886
3599,Itajobi,São Paulo,Sudeste,240701218.3,394663,57625990
3600,Itaju,São Paulo,Sudeste,46461101.64,0,0
3601,Itanhaém,São Paulo,Sudeste,845851906.0,365816,147461
3602,Itaoca,São Paulo,Sudeste,18863399.04,,
3603,Itapecerica da Serra,São Paulo,Sudeste,2852157262.0,194483144,28891002
3604,Itapetininga,São Paulo,Sudeste,2510128416.0,70047625,66884329
3605,Itapeva,São Paulo,Sudeste,1150235610.0,1630665,35613625
3606,Itapevi,São Paulo,Sudeste,5715608338.0,665428093,74557066
3607,Itapira,São Paulo,Sudeste,1907379912.0,119337583,21286036
3608,Itapirapuã Paulista,São Paulo,Sudeste,19642112.0,0,0
3609,Itápolis,São Paulo,Sudeste,919573763.6,9588440,31348629
3610,Itaporanga,São Paulo,Sudeste,114472114.0,0,860
3611,Itapuí,São Paulo,Sudeste,343265574.9,381797,2237073
3612,Itapura,São Paulo,Sudeste,56082258.32,,
3613,Itaquaquecetuba,São Paulo,Sudeste,3300800320.0,47987389,29459158
3614,Itararé,São Paulo,Sudeste,488251409.9,187790,3006905
3615,Itariri,São Paulo,Sudeste,111467472.0,318035,0
3616,Itatiba,São Paulo,Sudeste,3381942180.0,264874752,117019623
3617,Itatinga,São Paulo,Sudeste,180034040.2,0,0
3618,Itirapina,São Paulo,Sudeste,355793314.1,15079911,32884960
3619,Itirapuã,São Paulo,Sudeste,44276402.94,0,0
3620,Itobi,São Paulo,Sudeste,53762080.68,0,0
3621,Itu,São Paulo,Sudeste,4413646348.0,232399844,193052736
3622,Itupeva,São Paulo,Sudeste,2332018442.0,331497440,193813416
3623,Ituverava,São Paulo,Sudeste,613653944.3,235761747,550886
3624,Jaborandi,São Paulo,Sudeste,101748377.0,0,0
3625,Jaboticabal,São Paulo,Sudeste,1576988239.0,27898919,78347488
3626,Jacareí,São Paulo,Sudeste,6643615978.0,537328463,679643189
3627,Jaci,São Paulo,Sudeste,231506898.3,301195,2614573
3628,Jacupiranga,São Paulo,Sudeste,273485711.5,0,246833
3629,Jaguariúna,São Paulo,Sudeste,4772043900.0,984509745,40695923
3630,Jales,São Paulo,Sudeste,722371348.2,456062,12699541
3631,Jambeiro,São Paulo,Sudeste,200996538.0,26618819,11916974
3632,Jandira,São Paulo,Sudeste,2175321081.0,191155819,40942466
3633,Jardinópolis,São Paulo,Sudeste,522418327.6,10675105,687044
3634,Jarinu,São Paulo,Sudeste,573584021.5,38797520,15540990
3635,Jaú,São Paulo,Sudeste,2351300515.0,2361286,79894389
3636,Jeriquara,São Paulo,Sudeste,44496181.2,,
3637,Joanópolis,São Paulo,Sudeste,100259241.2,0,0
3638,João Ramalho,São Paulo,Sudeste,85104257.5,0,84480
3639,José Bonifácio,São Paulo,Sudeste,685933703.5,337977,115148721
3640,Júlio Mesquita,São Paulo,Sudeste,30157313.6,,
3641,Jumirim,São Paulo,Sudeste,42353074.18,421634,0
3642,Jundiaí,São Paulo,Sudeste,23847340322.0,3077547386,433224113
3643,Junqueirópolis,São Paulo,Sudeste,343497010.3,3050359,18698474
3644,Juquiá,São Paulo,Sudeste,212855178.7,5235,40200
3645,Juquitiba,São Paulo,Sudeste,303639452.6,3381824,80847
3646,Lagoinha,São Paulo,Sudeste,39952724.59,,
3647,Laranjal Paulista,São Paulo,Sudeste,559974508.8,7013260,85518718
3648,Lavínia,São Paulo,Sudeste,97046665.39,,
3649,Lavrinhas,São Paulo,Sudeste,78196149.2,0,0
3650,Leme,São Paulo,Sudeste,1644250086.0,39102040,354107318
3651,Lençóis Paulista,São Paulo,Sudeste,1592170146.0,80514451,180350519
3652,Limeira,São Paulo,Sudeste,7431359628.0,355090808,497990821
3653,Lindóia,São Paulo,Sudeste,69334960.0,735927,0
3654,Lins,São Paulo,Sudeste,2312637430.0,93334148,712273140
3655,Lorena,São Paulo,Sudeste,1336602527.0,29281108,51532834
3656,Lourdes,São Paulo,Sudeste,28321700.96,,
3657,Louveira,São Paulo,Sudeste,7431936064.0,442126876,33159801
3658,Lucélia,São Paulo,Sudeste,264275520.4,270496,23601957
3659,Lucianópolis,São Paulo,Sudeste,23399630.54,,
3660,Luís Antônio,São Paulo,Sudeste,788117744.7,897527,206085159
3661,Luiziânia,São Paulo,Sudeste,39417393.8,,
3662,Lupércio,São Paulo,Sudeste,36857460.42,,
3663,Lutécia,São Paulo,Sudeste,43871891.42,,
3664,Macatuba,São Paulo,Sudeste,349847341.9,1233254,58282452
3665,Macaubal,São Paulo,Sudeste,97266075.85,0,0
3666,Macedônia,São Paulo,Sudeste,51977723.84,,
3667,Magda,São Paulo,Sudeste,47982688.0,0,0
3668,Mairinque,São Paulo,Sudeste,1168625870.0,109244192,23131844
3669,Mairiporã,São Paulo,Sudeste,1135111601.0,9800638,8930830
3670,Manduri,São Paulo,Sudeste,71628653.44,3945,16344538
3671,Marabá Paulista,São Paulo,Sudeste,92839840.8,0,0
3672,Maracaí,São Paulo,Sudeste,318106719.5,0,30424512
3673,Marapoama,São Paulo,Sudeste,70936969.5,0,31640184
3674,Mariápolis,São Paulo,Sudeste,42035597.12,4500,0
3675,Marília,São Paulo,Sudeste,4400638759.0,30248455,38312026
3676,Marinópolis,São Paulo,Sudeste,20323827.11,,
3677,Martinópolis,São Paulo,Sudeste,256322028.7,0,2281
3678,Matão,São Paulo,Sudeste,2126487680.0,20804211,771214071
3679,Mauá,São Paulo,Sudeste,9486312529.0,361700981,132780914
3680,Mendonça,São Paulo,Sudeste,115787302.4,0,76891812
3681,Meridiano,São Paulo,Sudeste,100347577.5,3580,107211741
3682,Mesópolis,São Paulo,Sudeste,48944378.12,,
3683,Miguelópolis,São Paulo,Sudeste,360184852.6,0,0
3684,Mineiros do Tietê,São Paulo,Sudeste,99792732.78,153568,6613455
3685,Miracatu,São Paulo,Sudeste,389093253.1,,
3686,Mira Estrela,São Paulo,Sudeste,28046761.2,,
3687,Mirandópolis,São Paulo,Sudeste,327412949.1,0,59621609
3688,Mirante do Paranapanema,São Paulo,Sudeste,180114380.9,0,28572925
3689,Mirassol,São Paulo,Sudeste,1006643585.0,9702740,7980011
3690,Mirassolândia,São Paulo,Sudeste,50213618.1,,
3691,Mococa,São Paulo,Sudeste,1124682106.0,2544391,34567362
3692,Mogi das Cruzes,São Paulo,Sudeste,9467155072.0,422989224,128527409
3693,Mogi Guaçu,São Paulo,Sudeste,3567701617.0,50412723,226877538
3694,Mogi Mirim,São Paulo,Sudeste,,,
3695,Mombuca,São Paulo,Sudeste,43793336.76,0,64782
3696,Monções,São Paulo,Sudeste,59121937.68,0,0
3697,Mongaguá,São Paulo,Sudeste,439679803.7,32400,197621
3698,Monte Alegre do Sul,São Paulo,Sudeste,123566534.4,61281,0
3699,Monte Alto,São Paulo,Sudeste,989864042.8,15987750,10269604
3700,Monte Aprazível,São Paulo,Sudeste,397739124.1,537625,18642359
3701,Monte Azul Paulista,São Paulo,Sudeste,299824634.6,4745,123603
3702,Monte Castelo,São Paulo,Sudeste,58908949.44,0,668418
3703,Monteiro Lobato,São Paulo,Sudeste,39783832.4,697523,0
3704,Monte Mor,São Paulo,Sudeste,1950636251.0,126552322,93276253
3705,Morro Agudo,São Paulo,Sudeste,745735005.8,0,288069181
3706,Morungaba,São Paulo,Sudeste,330126569.9,8608728,2368528
3707,Motuca,São Paulo,Sudeste,70331203.8,0,3335
3708,Murutinga do Sul,São Paulo,Sudeste,43765216.04,0,0
3709,Nantes,São Paulo,Sudeste,66288745.3,0,204701
3710,Narandiba,São Paulo,Sudeste,156922533.1,64404,83818795
3711,Natividade da Serra,São Paulo,Sudeste,46278540.0,0,0
3712,Nazaré Paulista,São Paulo,Sudeste,211509819.2,3132043,3422586
3713,Neves Paulista,São Paulo,Sudeste,139902435.0,29427,2435500
3714,Nhandeara,São Paulo,Sudeste,179509794.8,0,1026
3715,Nipoã,São Paulo,Sudeste,65242353.56,,
3716,Nova Aliança,São Paulo,Sudeste,65382029.33,52865,0
3717,Nova Campina,São Paulo,Sudeste,197834955.5,292912,2585816
3718,Nova Canaã Paulista,São Paulo,Sudeste,22587498.08,,
3719,Nova Castilho,São Paulo,Sudeste,27638448.75,,
3720,Nova Europa,São Paulo,Sudeste,185727882.0,2879,85239426
3721,Nova Granada,São Paulo,Sudeste,217893622.8,3969235,5974667
3722,Nova Guataporanga,São Paulo,Sudeste,16555040.04,,
3723,Nova Independência,São Paulo,Sudeste,58080093.24,0,0
3724,Novais,São Paulo,Sudeste,40860993.6,,
3725,Nova Luzitânia,São Paulo,Sudeste,27765429.0,,
3726,Nova Odessa,São Paulo,Sudeste,1713088724.0,72870236,62722183
3727,Novo Horizonte,São Paulo,Sudeste,614161542.9,2079405,71396139
3728,Nuporanga,São Paulo,Sudeste,292134081.9,0,31748490
3729,Ocauçu,São Paulo,Sudeste,50859204.48,,
3730,Óleo,São Paulo,Sudeste,30755324.16,,
3731,Olímpia,São Paulo,Sudeste,1226849605.0,1165076,70062240
3732,Onda Verde,São Paulo,Sudeste,130538327.0,22826,0
3733,Oriente,São Paulo,Sudeste,56244032.39,613794,0
3734,Orindiúva,São Paulo,Sudeste,248598142.0,4894573,77358002
3735,Orlândia,São Paulo,Sudeste,1024669053.0,9123772,85168487
3736,Osasco,São Paulo,Sudeste,45158633570.0,557712847,72197555
3737,Oscar Bressane,São Paulo,Sudeste,30934300.62,,
3738,Osvaldo Cruz,São Paulo,Sudeste,582677240.5,3487503,11533177
3739,Ourinhos,São Paulo,Sudeste,1737965530.0,50264496,53774286
3740,Ouroeste,São Paulo,Sudeste,536708335.2,21626,34890807
3741,Ouro Verde,São Paulo,Sudeste,75603606.0,,
3742,Pacaembu,São Paulo,Sudeste,118185948.9,,
3743,Palestina,São Paulo,Sudeste,219072813.8,18061576,0
3744,Palmares Paulista,São Paulo,Sudeste,76661226.18,,
3745,Palmeira d'Oeste,São Paulo,Sudeste,103399475.8,,
3746,Palmital,São Paulo,Sudeste,404678658.8,6388026,2637814
3747,Panorama,São Paulo,Sudeste,165524341.5,0,23414
3748,Paraguaçu Paulista,São Paulo,Sudeste,742865046.9,34952473,108115815
3749,Paraibuna,São Paulo,Sudeste,207770603.0,373752,42842
3750,Paraíso,São Paulo,Sudeste,140490595.9,195406410,49766893
3751,Paranapanema,São Paulo,Sudeste,303252966.2,18282,82992
3752,Paranapuã,São Paulo,Sudeste,45549955.5,,
3753,Parapuã,São Paulo,Sudeste,190539164.9,0,3910228
3754,Pardinho,São Paulo,Sudeste,145652130.8,3006657,57571
3755,Pariquera-Açu,São Paulo,Sudeste,278727360.7,33089,0
3756,Parisi,São Paulo,Sudeste,21046399.36,,
3757,Patrocínio Paulista,São Paulo,Sudeste,368569890.0,4068353,47562642
3758,Paulicéia,São Paulo,Sudeste,116885771.9,680,60057
3759,Paulínia,São Paulo,Sudeste,14684492070.0,3726288318,687798447
3760,Paulistânia,São Paulo,Sudeste,18495426.87,,
3761,Paulo de Faria,São Paulo,Sudeste,154343299.3,0,0
3762,Pederneiras,São Paulo,Sudeste,1347194710.0,161365621,196251685
3763,Pedra Bela,São Paulo,Sudeste,41622704.8,0,0
3764,Pedranópolis,São Paulo,Sudeste,32144595.4,,
3765,Pedregulho,São Paulo,Sudeste,607514012.0,28239,3521882
3766,Pedreira,São Paulo,Sudeste,755253481.8,5376421,30599434
3767,Pedrinhas Paulista,São Paulo,Sudeste,59917229.4,,
3768,Pedro de Toledo,São Paulo,Sudeste,90174890.84,41318,0
3769,Penápolis,São Paulo,Sudeste,868633609.0,9019331,45837663
3770,Pereira Barreto,São Paulo,Sudeste,408740269.0,35168422,1848106
3771,Pereiras,São Paulo,Sudeste,102787752.9,276164,0
3772,Peruíbe,São Paulo,Sudeste,644280614.7,74912,66848
3773,Piacatu,São Paulo,Sudeste,62564296.07,0,0
3774,Piedade,São Paulo,Sudeste,589799901.6,4400658,9101740
3775,Pilar do Sul,São Paulo,Sudeste,242961870.1,1553054,2997621
3776,Pindamonhangaba,São Paulo,Sudeste,3818858072.0,253413062,549917422
3777,Pindorama,São Paulo,Sudeste,191375335.5,771537,11591078
3778,Pinhalzinho,São Paulo,Sudeste,134635397.0,224803,0
3779,Piquerobi,São Paulo,Sudeste,38822713.29,,
3780,Piquete,São Paulo,Sudeste,89747746.51,406495,17280
3781,Piracaia,São Paulo,Sudeste,256721435.9,1735851,3451836
3782,Piracicaba,São Paulo,Sudeste,12241444730.0,1761743560,1579254814
3783,Piraju,São Paulo,Sudeste,338691616.3,105906,12894691
3784,Pirajuí,São Paulo,Sudeste,212633630.9,0,0
3785,Pirangi,São Paulo,Sudeste,131705441.2,1731,0
3786,Pirapora do Bom Jesus,São Paulo,Sudeste,322167001.0,19256,74301612
3787,Pirapozinho,São Paulo,Sudeste,434082985.1,13678592,91281772
3788,Pirassununga,São Paulo,Sudeste,1481489914.0,12736132,58755046
3789,Piratininga,São Paulo,Sudeste,102192015.1,9887,0
3790,Pitangueiras,São Paulo,Sudeste,671237618.2,2047719,90928610
3791,Planalto,São Paulo,Sudeste,150591795.6,0,59012697
3792,Platina,São Paulo,Sudeste,47156469.36,,
3793,Poá,São Paulo,Sudeste,3998393729.0,25808239,19334511
3794,Poloni,São Paulo,Sudeste,84865723.8,91294,0
3795,Pompéia,São Paulo,Sudeste,706240474.8,25801218,93927055
3796,Pongaí,São Paulo,Sudeste,43020042.93,,
3797,Pontal,São Paulo,Sudeste,663122522.2,24631,211029715
3798,Pontalinda,São Paulo,Sudeste,38995716.9,,
3799,Pontes Gestal,São Paulo,Sudeste,106524468.4,0,31151176
3800,Populina,São Paulo,Sudeste,62213193.77,,
3801,Porangaba,São Paulo,Sudeste,81082751.0,0,0
3802,Porto Feliz,São Paulo,Sudeste,875044866.0,185228002,64552077
3803,Porto Ferreira,São Paulo,Sudeste,1128742972.0,28623087,3461798
3804,Potim,São Paulo,Sudeste,110165455.5,1548480,4373892
3805,Potirendaba,São Paulo,Sudeste,307076837.7,48168,99640182
3806,Pracinha,São Paulo,Sudeste,15652065.64,,
3807,Pradópolis,São Paulo,Sudeste,351944895.7,2848719,266888656
3808,Praia Grande,São Paulo,Sudeste,3258111529.0,3735691,106452
3809,Pratânia,São Paulo,Sudeste,73890431.37,43803,753357
3810,Presidente Alves,São Paulo,Sudeste,37964377.85,,
3811,Presidente Bernardes,São Paulo,Sudeste,143181276.7,119492,2127520
3812,Presidente Epitácio,São Paulo,Sudeste,636125317.1,1166392,57227
3813,Presidente Prudente,São Paulo,Sudeste,4295218377.0,8844605,66107934
3814,Presidente Venceslau,São Paulo,Sudeste,403023105.5,54923,19007
3815,Promissão,São Paulo,Sudeste,1410047313.0,1634021,374189155
3816,Quadra,São Paulo,Sudeste,72465430.72,,
3817,Quatá,São Paulo,Sudeste,285384166.6,396244,83800363
3818,Queiroz,São Paulo,Sudeste,160014217.0,0,60826799
3819,Queluz,São Paulo,Sudeste,108470047.3,715627,182762
3820,Quintana,São Paulo,Sudeste,68702751.32,203120,35109111
3821,Rafard,São Paulo,Sudeste,172645366.8,1209941,66756473
3822,Rancharia,São Paulo,Sudeste,552968822.6,1132305,26209580
3823,Redenção da Serra,São Paulo,Sudeste,32058331.47,43314,0
3824,Regente Feijó,São Paulo,Sudeste,373734704.4,7321741,12234227
3825,Reginópolis,São Paulo,Sudeste,58890394.32,26659,285341
3826,Registro,São Paulo,Sudeste,977810350.5,1456595,88423
3827,Restinga,São Paulo,Sudeste,111929334.0,59511,1500
3828,Ribeira,São Paulo,Sudeste,22509513.5,,
3829,Ribeirão Bonito,São Paulo,Sudeste,148904459.1,751,125300
3830,Ribeirão Branco,São Paulo,Sudeste,154366655.9,0,0
3831,Ribeirão Corrente,São Paulo,Sudeste,63593990.75,0,297892
3832,Ribeirão do Sul,São Paulo,Sudeste,63909382.68,0,456009
3833,Ribeirão dos Índios,São Paulo,Sudeste,21429756.9,0,2273712
3834,Ribeirão Grande,São Paulo,Sudeste,205208799.8,0,0
3835,Ribeirão Pires,São Paulo,Sudeste,1813497652.0,55865740,123841809
3836,Ribeirão Preto,São Paulo,Sudeste,17532107580.0,152375260,186910846
3837,Riversul,São Paulo,Sudeste,31453117.02,,
3838,Rifaina,São Paulo,Sudeste,127079669.7,335003,192840
3839,Rincão,São Paulo,Sudeste,121785585.7,0,860776
3840,Rinópolis,São Paulo,Sudeste,100456560.3,269685,4492030
3841,Rio Claro,São Paulo,Sudeste,5610443243.0,189420153,115148479
3842,Rio das Pedras,São Paulo,Sudeste,801045078.2,32162657,64820630
3843,Rio Grande da Serra,São Paulo,Sudeste,379960425.2,447937,702574
3844,Riolândia,São Paulo,Sudeste,104827119.8,0,30605
3845,Rosana,São Paulo,Sudeste,823117274.7,,
3846,Roseira,São Paulo,Sudeste,151698276.5,134009,52705
3847,Rubiácea,São Paulo,Sudeste,59226804.75,,
3848,Rubinéia,São Paulo,Sudeste,30289461.84,,
3849,Sabino,São Paulo,Sudeste,100253680.4,0,0
3850,Sagres,São Paulo,Sudeste,22713988.4,,
3851,Sales,São Paulo,Sudeste,57759940.71,2267,118402
3852,Sales Oliveira,São Paulo,Sudeste,191662938.9,0,621570
3853,Salesópolis,São Paulo,Sudeste,129871971.2,0,6770
3854,Salmourão,São Paulo,Sudeste,52511911.98,,
3855,Saltinho,São Paulo,Sudeste,118895654.7,4944284,5683236
3856,Salto,São Paulo,Sudeste,3335876733.0,128355905,127670934
3857,Salto de Pirapora,São Paulo,Sudeste,932054463.0,161066391,10371858
3858,Salto Grande,São Paulo,Sudeste,95349055.05,34177,14809
3859,Sandovalina,São Paulo,Sudeste,127614612.2,2033854,0
3860,Santa Adélia,São Paulo,Sudeste,206412112.9,75841,33189
3861,Santa Albertina,São Paulo,Sudeste,82761275.91,0,40651054
3862,Santa Bárbara d'Oeste,São Paulo,Sudeste,3511457164.0,153773383,66325355
3863,Santa Branca,São Paulo,Sudeste,208302041.6,408019,31889
3864,Santa Clara d'Oeste,São Paulo,Sudeste,31140753.52,0,0
3865,Santa Cruz da Conceição,São Paulo,Sudeste,94474893.84,0,2753
3866,Santa Cruz da Esperança,São Paulo,Sudeste,26383116.06,,
3867,Santa Cruz das Palmeiras,São Paulo,Sudeste,294782608.1,15263961,25973599
3868,Santa Cruz do Rio Pardo,São Paulo,Sudeste,964669424.5,38831151,17680306
3869,Santa Ernestina,São Paulo,Sudeste,53511876.48,,
3870,Santa Fé do Sul,São Paulo,Sudeste,536509919.7,728560,2479641
3871,Santa Gertrudes,São Paulo,Sudeste,915242811.8,14521960,37435091
3872,Santa Isabel,São Paulo,Sudeste,963463101.3,4097056,2311134
3873,Santa Lúcia,São Paulo,Sudeste,77519487.84,0,0
3874,Santa Maria da Serra,São Paulo,Sudeste,86281596.1,0,9309706
3875,Santa Mercedes,São Paulo,Sudeste,40827238.19,,
3876,Santana da Ponte Pensa,São Paulo,Sudeste,19355447.31,,
3877,Santana de Parnaíba,São Paulo,Sudeste,4696458307.0,178715746,31640884
3878,Santa Rita d'Oeste,São Paulo,Sudeste,28793854.97,,
3879,Santa Rita do Passa Quatro,São Paulo,Sudeste,459611213.9,69114,1894099
3880,Santa Rosa de Viterbo,São Paulo,Sudeste,570851819.1,18968193,10585994
3881,Santa Salete,São Paulo,Sudeste,17176946.31,,
3882,Santo Anastácio,São Paulo,Sudeste,226680977.3,0,2204080
3883,Santo André,São Paulo,Sudeste,18567649477.0,362213387,358897063
3884,Santo Antônio da Alegria,São Paulo,Sudeste,114879809.3,,
3885,Santo Antônio de Posse,São Paulo,Sudeste,471946664.0,71982562,102994796
3886,Santo Antônio do Aracanguá,São Paulo,Sudeste,202757113.9,24731,13355766
3887,Santo Antônio do Jardim,São Paulo,Sudeste,78919177.05,0,0
3888,Santo Antônio do Pinhal,São Paulo,Sudeste,54118535.4,4735,0
3889,Santo Expedito,São Paulo,Sudeste,21079821.35,0,0
3890,Santópolis do Aguapeí,São Paulo,Sudeste,41890563.26,,
3891,Santos,São Paulo,Sudeste,13300683840.0,795581246,2541982262
3892,São Bento do Sapucaí,São Paulo,Sudeste,107269050.4,0,0
3893,São Bernardo do Campo,São Paulo,Sudeste,42574202396.0,2048132023,2068996279
3894,São Caetano do Sul,São Paulo,Sudeste,11663197374.0,304045062,448419105
3895,São Carlos,São Paulo,Sudeste,6712922140.0,330052573,457824629
3896,São Francisco,São Paulo,Sudeste,24093060.39,,
3897,São João da Boa Vista,São Paulo,Sudeste,1722327744.0,11990370,51921509
3898,São João das Duas Pontes,São Paulo,Sudeste,23837164.92,,
3899,São João de Iracema,São Paulo,Sudeste,29622048.0,,
3900,São João do Pau d'Alho,São Paulo,Sudeste,25568589.45,,
3901,São Joaquim da Barra,São Paulo,Sudeste,924626466.7,11778997,165689820
3902,São José da Bela Vista,São Paulo,Sudeste,95515948.98,,
3903,São José do Barreiro,São Paulo,Sudeste,27855246.33,,
3904,São José do Rio Pardo,São Paulo,Sudeste,1139721405.0,6521242,72101429
3905,São José do Rio Preto,São Paulo,Sudeste,9363580946.0,88361171,27209136
